tx_hash,block_number,timestamp,from_address,to_address,value_eth,value_wei,gas_used,gas_price_gwei,tx_role,nft_tx_hash
0xdc06d442225bfcd49aab1afccc31c9f98eb94638b6de7aa221920e41e31a1bf1,19002302,1705127624,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,2.0027,2002700000000000000,173257,15.08,settlement,0x23b4d90aec161da84bd2164341f331e1c415b596447934273ec528596e6156fb
0x544ce013d8d35da08b0a49fdc243fefa0587b294702eb421c1ecc65fa7723a71,19002337,1705128044,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x14ec2def960a4530a8d941d29a0b21197a4796bc,1.4833,1483300000000000000,79126,8.52,settlement,0xfb82fc2e6c20327dc92d79b2f2c59699d8c6df3bb4ff45900bbf760951a0fc64
0x71a31c03387e66beefc0bf81f078f17f1dccc2f9d7e1eb9e7782dcc032443a3b,19002347,1705128164,0xbfb3629793470bc56de74916a05463913351cb9a,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,2.6042,2604200000000000000,73726,10.37,hub_deposit,
0x44231431f875d0271982e5f605aa5451391ed8c9c2c491065bfb8d87e3d010b2,19002363,1705128356,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xd473c8518eca66d900b7b409cd3db3960f704608,2.0541,2054100000000000000,114870,38.9,hub_withdrawal,
0x13a4139ca74b49a9c0933a71ea12b38f862aec82cfcdcdcde16b98fc6285bbf8,19002371,1705128452,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,2.2431,2243100000000000000,132523,37.91,settlement,0x307eb52f18953748fca908880c7c777bb2ea3801d6381df76735cad150501d45
0x7dc602a4dedbafc63a1125abf101122f6cc5db9a740ec9825d7b44a3442f77c4,19002403,1705128836,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,2.3926,2392600000000000000,135909,31.04,settlement,0x8fcd199fae8e7e33beb663012e6c69b901f308a03caa862853ffa450f8e4c33a
0x932eee5e66f677627792131600694755e5c215181a5f7f2c69433cfff245698c,19002425,1705129100,0x73554c9857a5330f427de9df2515940c6d76b93a,0xd473c8518eca66d900b7b409cd3db3960f704608,0.2619,261900000000000032,135108,22.34,organic,
0x9a254297acf518d6b5ee9b94a498f9b3d8a2f8bafba2469b086b8325dd4debc2,19002438,1705129256,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,1.517,1517000000000000000,98691,12.88,settlement,0x8142f5f97cbe1106d44bc833261e1dfbee18fd0c4793c4c40b4cf58aae91e235
0x0c09cd17e670812db680f0f6611f166726add0d852c14e99bd79d5f39d9f073b,19002446,1705129352,0x3fd30b11c2620b40eadb9a8b82adb56fa80b1b6c,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.3243,324300000000000000,108816,8.65,hub_deposit,
0xcb65c055910215d52e0336fe3b641efc1dda52d8afc6e16a1e313bf3c267e328,19002458,1705129496,0x741604c424354be670bb115c69e3fc1d07139581,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,1.7472,1747200000000000000,103236,15.36,settlement,0xce396b94fd9096a2798f053ef5d0de5c333be81c5e097d6a6d1adcc1aed4055b
0x0bace58fa55f955c0e2aebfe01518fb8bc0357cb54c4e9ee7ac9115a9650711e,19002468,1705129616,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0x741604c424354be670bb115c69e3fc1d07139581,1.6073,1607300000000000000,134683,34.67,settlement,0x407ecc3a462b56a6b93f8bac25b7fd5df5e0b47674b433e7f902a1a0b6a7abd3
0xe6f36266a3675127d9420abee46ce1d1a2a931e9818e9dc71f7c9aec9b0aa30f,19002474,1705129688,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,2.4463,2446300000000000000,125444,25.62,settlement,0xfd3c2201604f4626f70e4db3afc9de7567aee8443b9b9c06de04cea9faa9e4f9
0x599be218d636844f74bbafc73f85799d7dc5e828911229cec7973a8628392f71,19002481,1705129772,0x46a677ed43200f68cb1275efbbe91143f53f8cfe,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.752,752000000000000000,174095,23.19,hub_deposit,
0x4c40f27693db97aedde45983a6e5e0865c0fa64de81d126ad23efd37098a1037,19002489,1705129868,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,2.0259,2025900000000000000,149764,18.8,settlement,0xa8497c25ba2480e8fb67557edb2833d2eea0d7b0c5133668d0a9a16a6951d14a
0x921a013740daa2aa0d64083ec40a1228cc19e3fde71cd8a8238b074a0a1da0d3,19002503,1705130036,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xc77e97bede54dff5c79d161b08f6caf27083d20c,0.4057,405700000000000000,83456,37.8,hub_withdrawal,
0xcc29df9e4f3383355ef8fa8124d5544ba9947ed399f4d5ddb708d4edbec95bff,19002513,1705130156,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x08682f45b0a1232baa8f9e81021c9429a31fcace,2.0362,2036200000000000000,160055,34.29,settlement,0x8ebc09f4e0406a4c5b1c5d062dd3a881bf88f4fe95a7a9f84f679a758be21b6d
0x2088442e69d9155c4aea11afad110df6a4b6212c97811e447ecb37fa00bab2fc,19002529,1705130348,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x4f0933b5867adc3b9f85ebe79105359ded2c7274,0.8386,838600000000000000,138644,31.08,hub_withdrawal,
0xd542957cbeab020996e8cfadd748dfb5ed5df62d5db8985e3aa51126e36ed84b,19002536,1705130432,0x682b52d502171b9ae6f477a85e5894956615e0c9,0x903177a9ffe7e00858ed39f2e7b8ea455d6e8ec2,0.6882,688200000000000000,144070,20.32,organic,
0xfe4d8403755d290fd3ec7c85465d14344aea12248ab69b7f8e6598cd56e099bb,19002549,1705130588,0xc77e97bede54dff5c79d161b08f6caf27083d20c,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,1.6891,1689100000000000000,154838,28.53,settlement,0x561c1de49b15565495550137230abb1dca4c12c0671fa814f24a073c8758032c
0x07217cb8cfe901955b63259541638a7c874f83bb437a7e6c33ba7a18e50336ac,19002578,1705130936,0x4ba627d0af8c5d1c3172b42931cb7d9fda7fafc8,0xc77e97bede54dff5c79d161b08f6caf27083d20c,1.6196,1619600000000000000,124303,22.75,settlement,0x3d393bcd685901ed105bed7d25523125abc22cf18fd3c11c7c890858d78f13c0
0x37dfe34bd55634d44fe5767bea5370d33186fb3032fae9f078a60e2dc7aa523d,19002589,1705131068,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x086db361dc56dbe002d620110c67589ab48d0189,1.6551,1655100000000000000,60336,9.41,hub_withdrawal,
0x7171dfbadcfebeec02cfd2d8359c043c616320fdf7f8eb01718faaeae19d3247,19002596,1705131152,0xd8785f2ddbda677c6a2b2227b8330df0927794f9,0xd059479923e430e498a29d05249777fec595e230,1.0668,1066800000000000000,98800,16.45,organic,
0xe7d1d5aab6f8f647d5f6568838a674d464b7cbb8799bd000fab1b0eb9e344e08,19002605,1705131260,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x4ba627d0af8c5d1c3172b42931cb7d9fda7fafc8,1.4737,1473700000000000000,156045,33.44,settlement,0x7b12b31cd25b91308a75d2c9f5fae06df183166dbd24a6539879e3ed6fc0e52e
0x7131884b0bbe86280943c5b79931877b49fbdac699fcdb6b8951693a76113f66,19002620,1705131440,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,3.9827,3982700000000000000,171054,34.54,hub_deposit,
0xf3a3131e62b60159352fdcb06117430130a832b1e031e3acaa1313eac51c4462,19002641,1705131692,0x741604c424354be670bb115c69e3fc1d07139581,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,1.7344,1734400000000000000,82185,12.48,settlement,0x81b6ce667967302c2fd86bd91d58f309a2aa9830cf2b19d1e66544c287ea8ca4
0x04ff774871af707f8bbfb0bbff966a4a27b670384af07d68206b20b290981324,19002648,1705131776,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x741604c424354be670bb115c69e3fc1d07139581,1.9748,1974800000000000000,131636,23.63,settlement,0xbbe75fdb43f020310975ca00c1770b0b6d7748faa9b1670fcfca42ac8887b0d5
0x2be60e681ce22985a6dfe2e1f561d35f0c76fffd229965bcae71b937e491f8c3,19002663,1705131956,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x432ea17efd3595515ec25f4d6b86f19e810509ae,0.8598,859800000000000000,64910,13.51,hub_withdrawal,
0x588e1a20bcfc7e31e37c8ae6430e36e3cd1364655d2257a3ab3a4f611bc6cf20,19002664,1705131968,0xa5291eab70c5d6d3af64a4508071acb17ec2037b,0x8822d8d71bd5f7af815e173a295fade06a9ee538,0.2186,218600000000000000,93425,8.18,organic,
0x5ff79e18487338aab06bff09fd327eb6e9db45214b59bd56a384cc92d7935383,19002666,1705131992,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,2.1821,2182100000000000256,176570,25.35,settlement,0xda0e15abe0e7e0f201e163d360d2e5efb1f6e7baab970e74bba2ebf7e385e663
0x28ea7c874d54bedaf635b07cba69299306eb541b60a2f9735d635c8cfeaec4b7,19002670,1705132040,0x82ebe2dd0a2967d7b3f13b16be7f715ab6b07d4d,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.3058,305800000000000000,176063,20.21,hub_deposit,
0xf16d8267a911d9b651dd40fcfb06d2f6e19fc0b4eb691a921cd187abe23d2258,19002683,1705132196,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xa77121fcbd9813eb63556ff696717c4bb8a5304b,1.567,1567000000000000000,160145,39.88,hub_withdrawal,
0x61a888d18717c68f355b3ad5f42a2974a48dd2162b52999efa9a7b7ae374faf3,19002692,1705132304,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,1.8225,1822500000000000000,144123,38.63,settlement,0x427315454c8b7d0c49c128c9a74169236efec39903680dcf13f9740db2de1301
0x0957ccac910c7f8adb4420a19b35a8ef071424615fad349d4d90eba093ce1a73,19002695,1705132340,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,1.662,1662000000000000000,128674,9.08,settlement,0x9da778abbbabac650869849c86e4cf11cc2ef275c6f5834c4e20c7cea62b4d00
0xbf0e3fcf82bdaca6ab219512d0b7eea8664a4e34fb561a3f895d8feda8e8f9f8,19002697,1705132364,0xae83912ba357b9cb4b1d7bfbe876bb269066b38c,0x50053925a83ae193ed6fdeb5e25f0a136b024399,1.2573,1257300000000000000,112530,20.81,organic,
0x87e1aa6a978e51dfc566d28de921a6e97d36a1d55fa9da434e928241c5fd9e98,19002699,1705132388,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,1.6075,1607500000000000000,170978,10.38,settlement,0x188a11d8858743e08d67af5ef2f3071134cfc0827a91b0090e5d206a06737e09
0x75c72fd89f0aa706fad65fc7d28f48c785b99da042a26106c1b252a7128ef83f,19002708,1705132496,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,1.5021,1502100000000000000,167216,29.38,settlement,0xe326323c1949b86db29b33e52ff49d8a336499c6254c54bab97e28ba6b3f6075
0x91ba996bbc330573abd71292c2e28438773cf0de1014b6354d11e1ab4ff71ea3,19002720,1705132640,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,2.4909,2490900000000000000,160183,8.2,settlement,0x3c881775d4826f61be895e21de8498b69962d577d512c14a7865b3807435381b
0xdf41947dc33903632dc2ee6cc844fdefd2f0ab597389e846562f538c71a174de,19002727,1705132724,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,1.0903,1090300000000000000,106961,38.87,hub_deposit,
0x46f9a4a69a11b3ecf83577fda8eea83d770b630e458c8dbed20d927a93788861,19002741,1705132892,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,2.1664,2166400000000000000,78021,34.96,settlement,0x820c94529ccfb18a670757a849d01fbebafeceafcadaa5aeeb36761cd7f3f1cc
0xc2f90ada457b57834585a0b635485eefdb993ca78dc1b9c02f8806f2a3ed9a4a,19002752,1705133024,0x01a251e4c4f7d61076f0f7c1e6cfc880121e9d3e,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.6999,699900000000000000,132179,23.33,hub_deposit,
0x6fc11b5624f43dec1d4d032ddaf1b4a0443e4d5b990cd30751a4f0bd739ea2e5,19002767,1705133204,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,2.7572,2757200000000000000,90334,10.17,settlement,0x608714be2ce4977033b9e7a0b8605efe5dc50c8a322c3b1d6801624ae4cb9340
0x98aacf8a8ac543d9bff6c8123ee8490937dfe19a2b1219975fa92d8039cfbee6,19002788,1705133456,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0xe7c5a758884c00cef7881b56645c2beecdb7694f,2.232,2232000000000000256,79795,8.29,settlement,0xb315d9b54d8cf7c05021b365b230e582d6bc805caf4f781f8df208f2d3e54890
0x945f099e71cb8ee1f1f75382290689fc564c5fab92bee401878b790a6e7d13b9,19002791,1705133492,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xa10d762bcce912db8011fcc7cd5d933f92a73558,0.8949,894900000000000000,164490,24.83,hub_withdrawal,
0x92c02bfec7beda5607ebc493ee66d896be25e03b578f756594f42c7ce05f111b,19002792,1705133504,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,2.8499,2849900000000000000,126287,22.59,settlement,0x34853353b256bc5cdc0f99470d2154cafda010c6c66dd3d4731d09c5e8fdbb60
0x37d0c49e675aac99090271bc4fe9fbecbab343e2da9fd54aa08fd770064c8661,19002806,1705133672,0x4a035af09be11c06eaaa41e5e442d5c4085dea13,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.8642,864200000000000000,132045,34.88,hub_deposit,
0x13a2015af888c9d1b64b590cf636fb6e4f2f2ecd83a8f0b739c186cd262f9f5a,19002825,1705133900,0xa8a8441793fadf520c722c3606b63662f00655d4,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,1.5841,1584100000000000000,67923,27.77,settlement,0x8d816af8a03ab02d56782138a04a23c76de409e2ae82ac70ee878929e8dc07cd
0x96e30906eb779e5fe6ba7591487808cbb5db40686d52dbd9c4ec953effb6dbab,19002847,1705134164,0x47bc2f827910744f66154e779c0ed49fa1361a7b,0x421a911cefdfaba151796a9abd1b889df5caf14b,0.9949,994900000000000000,68130,30.1,organic,
0xf38022aa32bfca6e9386d737c9c8cd1ea73be9b41648f4db62af479488cdae73,19002860,1705134320,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa8a8441793fadf520c722c3606b63662f00655d4,2.4979,2497900000000000000,147392,37.88,settlement,0x8359413d94a842eeb9adb0788dbb610673010f1f23bbd32ed54c894fadb6d914
0x2561846e870f0689a92a2215d87afc84b6e228b7b608426cf84a4b316e0ada92,19002899,1705134788,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,2.7501,2750100000000000000,179636,23.46,settlement,0x6140e8592daa10d2f4f5bf87fdd42ae26e54cdfad1141a29c147e9dd2fcabc06
0xf618488e7c1b24a281d8ea754c051b22bf7b0fe5bc69f47f46d529e17c4e1024,19002917,1705135004,0x421a911cefdfaba151796a9abd1b889df5caf14b,0x46dc1f503d3cb226d661bc25aaf37cae53cd8b41,0.3056,305600000000000000,107013,34.05,organic,
0x6afa6c601e4c83d7e55e714d66a987700d06b5b29b8f36d856269122f5bc9af2,19002930,1705135160,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,2.875,2875000000000000000,123944,8.5,settlement,0x8030ea6fb7c85b8a1c210c546a1ffe7cf62b16168ba232d96933bd84ba0fa6b3
0xb4253f7b49a0d61ad23a23ad4967dfc8604ac23bb54ad181f898325356cfcea7,19002948,1705135376,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.3622,362200000000000000,158052,25.6,hub_deposit,
0x0624a0fd1a71f2b26f8a24d24ce8920da080630ec554aed9a8989c1a8e93b891,19002952,1705135424,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,2.1128,2112800000000000000,129758,25.65,settlement,0x4fbe6ab4eb6837f3c68ab9dc60f583a835cf4240b6f6f0ddebd2cf7f0e19b713
0x245fb4d6448948cee43b753f9e9da8c5cef5a73c6e7c81a5f75065c24d08aaeb,19002972,1705135664,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x73554c9857a5330f427de9df2515940c6d76b93a,2.3096,2309600000000000000,123858,28.77,hub_withdrawal,
0x82dc1bf8d3246ef569fd8887fd35977591a727348e0a9ec53b61b6a25fa7133c,19002982,1705135784,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x3fd30b11c2620b40eadb9a8b82adb56fa80b1b6c,0.1906,190600000000000000,149764,11.14,hub_withdrawal,
0x5fec402c6660ea988e455966711d8860b39e0779fbb04e73e218275b5c510dcb,19002992,1705135904,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,2.8696,2869600000000000000,61553,8.54,settlement,0xe69a1aad042aecbb4d4361f8ce32ab436ac41f3fde1f0864ca3e04c1de6afdab
0x1280fd3dc7e17ecb2a04fe4e1b9d7c9c29cc5715ee8a4154cfae1591411e88bc,19003002,1705136024,0xe1bb3af40861538950173de3384e543a73ca9843,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,3.7817,3781700000000000000,177372,20.05,hub_deposit,
0xe76d6fb7fa1897de3fc8d144349b855cafc8bd39e3e9975c43f077ce3e935850,19003019,1705136228,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.3327,332700000000000000,124491,38.76,hub_deposit,
0x5afaa0ef7e7250d76708f780823947b0e6af3ad9f9b10c1ebd4ff89e402a97da,19003024,1705136288,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,2.416,2416000000000000000,154659,16.79,settlement,0x2bd18736a97d72a03b14a4bf55a1eab618213f04c985f358cc0273f5c1234635
0x70afc4eb5e81c02d98255eee475d94d1b159ce6ac35607f5fc0bd8492f15e472,19003040,1705136480,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,2.8204,2820400000000000000,97576,8.55,settlement,0xbe3a969f443189f2c8e1b6deab5c96221fc96a0278c89632396aec01b5e24f70
0x4512e1646a98b4725f501aadbc67ef265a4d940491bb030fd7615ed5ca70556e,19003040,1705136480,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xcbaa31eaa6a4aa4e29d7a336833d4f2fba8d9a07,3.8036,3803600000000000000,67589,15.82,hub_withdrawal,
0x129b05e2811ee21d38f006d2fcfa424fec5ee39189d938ab0359b5615b333e38,19003077,1705136924,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,2.8266,2826600000000000000,166582,30.33,settlement,0x26dcda2a058c4f2da9ba10c3c1ecac7a00828d5cd0de7879f86b710541ba06af
0x99acdb80800d0ebdbdd32cfa06429a10be44e3071a1322f15ca115e690c69ac7,19003080,1705136960,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,3.6096,3609600000000000000,102762,18.18,hub_withdrawal,
0x1ad6caf82704b897d241736170a05a80e757731e27834c2e965e201924b05b27,19003096,1705137152,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xe7c5a758884c00cef7881b56645c2beecdb7694f,2.0273,2027300000000000000,116436,33.8,settlement,0x3a42effc376f5f507396490e1b838afdf7099281b4c251a72e8bc9a5b8e06b72
0xdc5addaba6e07ed46aa82aa01d04f16736e7dea7b41434cecd39067808f0b1ff,19003132,1705137584,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,2.8442,2844200000000000000,179245,13.74,settlement,0xe3f37541516467534502b753d2e88f8b4def4e99ddc334c21541b43cf97d50a4
0x960b635a3345a7c30d298a39017ca0b7accee5fba201aced5a026245e9e3c52a,19003171,1705138052,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,2.014,2013999999999999744,72624,24.78,settlement,0xea1a9462fe0ef872332b14ffd2c5e15ed9f6e44d3be4c815a570d853d1f2980b
0x77a58217c570e9cf030d7766a7a622e316cda396a5d620ae3fb77d6d924b95f1,19003192,1705138304,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,2.1304,2130399999999999744,91584,14.14,settlement,0xfc4b5e949a4dccd606adbbad73390bc28d3070b3e16c7688e90f09e1f5f2a638
0xe84503f638071a9f63db7918fedc171dda43336b4331d6d6ae754341b1a250c6,19003202,1705138424,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0xfb24b2042d7e4a184c410110f758d9869484dfbd,2.5671,2567100000000000000,129003,16.08,settlement,0x3c03d0c6b83bcccf83f1ba7228be420bacebe97e6aa10f7c8cf5752768d7666e
0x8a974fd8684e410df1c7df6dfb051d394d63668cfba7949723f39cff8b52bdab,19003208,1705138496,0xd8785f2ddbda677c6a2b2227b8330df0927794f9,0xd059479923e430e498a29d05249777fec595e230,0.9059,905900000000000000,71807,32.94,organic,
0xb8bf12859711d9c413c5494b22e0d6ca280fcf5088607506e5d8c30c3ddddadf,19003210,1705138520,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0x741604c424354be670bb115c69e3fc1d07139581,0.408,408000000000000000,90740,11.2,organic,
0x078a9ab5562865b77abdd669790c4f142aaa14bfa36216e389935dbb8f2de757,19003212,1705138544,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x155731f95535de23f30728e157c14b942485c2fb,0.6968,696800000000000000,154638,37.62,hub_withdrawal,
0xf9f24ec6e8b273133664ff4df8254d2ec55e0916aa8c12be4fc64ddb7823e10a,19003218,1705138616,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0xc77e97bede54dff5c79d161b08f6caf27083d20c,0.5336,533599999999999936,158652,27.78,organic,
0x0b133ac0bde2307cd6dda211b1ee1134628ca2df653d77c1c783dd520f866505,19003219,1705138628,0x3e0d6a776ba80d14996637511c6248479af3d994,0x4a035af09be11c06eaaa41e5e442d5c4085dea13,0.9204,920400000000000000,122014,30.93,organic,
0x35781f3dbb472aa83c6087d02cc6972dd176bf631654fb7dbe16720b9461611f,19003225,1705138700,0x741604c424354be670bb115c69e3fc1d07139581,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,2.0244,2024400000000000000,106457,16.55,settlement,0xc014bb6cebdfaa3d550827ebee17c3de65c7a1c06b992267f5e9fded26b9d8f5
0x9079677787d7e4c53141121243c00a568c78fe1767724aed9cfc12229193c4e9,19003231,1705138772,0xc72a469892fe3f693eb5dc5ecfc81ae68db043b2,0x741604c424354be670bb115c69e3fc1d07139581,3.3597,3359700000000000000,112022,10.53,settlement,0x8314614a15bec506c6cb35b4864b861e9716d2744ea8093d1c54e11016b8752c
0xc22e318d2bc033af2aba771d2ae6bd583dcdfc33d89878e8f99309d6dea373dc,19003249,1705138988,0xaf17080036ee49c1c63cdbb0f186d9c242f3e0ea,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,1.6596,1659600000000000000,174220,17.83,hub_deposit,
0x8a341a349a29894c5346c05e308ebfd03d4ab2118b9c31f6561345fdf724e722,19003250,1705139000,0x0bc9d28a38415bd1f2f54da26bf4a829d5fb0b3b,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,1.0918,1091800000000000128,68885,19.22,hub_deposit,
0x9cd48f3bf60bce9a6b3a95e7b172071ef9097d235007e692e5b0dad7e02d82cb,19003268,1705139216,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0.5073,507300000000000000,113218,22.69,settlement,0xe8cd7fb94a2a5cf01d2cb0c407ddb162c9aa7d6c725b914a4022bf1bcc1da675
0x5349910e68880b7411dadfadab13c3b0e6919c40e4bcbbf47cf613c9009431a4,19003271,1705139252,0xa77121fcbd9813eb63556ff696717c4bb8a5304b,0x682b52d502171b9ae6f477a85e5894956615e0c9,0.8058,805800000000000000,141033,11.05,organic,
0x10621966020200eda58128aa744d690a64f9f50b5555bb589cb63e6e9d53717e,19003303,1705139636,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0.7232,723200000000000000,91877,39.69,settlement,0x5afbe9794f94f23038939d855f5ec730ecd0f8b35dd0239b563d13b3a66ff0be
0x117265c2c73f89de9a16c04768301165c16fbd0dd7580d2340bab08c40ae2b92,19003311,1705139732,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x3aa09fc5af84bb25897fc54d223e020b64aa633e,1.9152,1915200000000000000,162878,23.22,hub_withdrawal,
0x7a0c28b01a0fc5da505710c22513825dccea7dd0fbc8cc2e6e3c027a7607eca8,19003320,1705139840,0xbcd1e9954f245abe153f3f17708295501d3cd649,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,4.2013,4201300000000000000,110667,9.59,hub_deposit,
0x031bc95bad3fdc07b1cd3621d6deea88be97fa7178a87631888289d6af703ae8,19003332,1705139984,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0.5159,515900000000000000,89603,17.6,settlement,0x7b69cdcdac8c075d4f2baf9ec861865accc0530f77710b0402c809ed29c399a5
0x61164aea29ef1e317334230af1e3ddea7c8aa6df09315913f42294aff4466837,19003347,1705140164,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0.7345,734500000000000000,168535,35.13,settlement,0x88459baa77537305b180907abdc798331ed4855db561207cd8303d5a2947fe45
0x521d00f27ae54c7b3cea225da321d6bcf65eecb4370e0b2e0794b8bef6eafd95,19003353,1705140236,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0.5333,533300000000000000,145686,39.73,settlement,0x755f09b32acc6a7c9113ab6176d9b537c301551e3b035364173eac12463a32b5
